x,y
2020-05-28,9507.5185370618
2020-05-29,9402.9891549562
2020-05-30,9536.7642972339
2020-05-31,9480.3063514477
2020-06-01,9542.07667084
2020-06-02,9481.8319350577
2020-06-03,9568.6651032413
2020-06-04,9816.9138276165
2020-06-05,9712.5656538911
2020-06-06,9658.5343996447
2020-06-07,9483.0932048716
2020-06-08,9712.2392334708
2020-06-09,9719.7015126121
2020-06-10,9774.523971624
2020-06-11,9532.5403509355
2020-06-12,9422.0892427862
2020-06-13,9439.9832922966
2020-06-14,9435.0926241443
2020-06-15,9307.6214977792
2020-06-16,9457.8242743386
2020-06-17,9398.7756559228
2020-06-18,9391.2962545216
2020-06-19,9380.9841461937
2020-06-20,9261.4525517509
2020-06-21,9374.1913224168
2020-06-22,9495.5138786431
2020-06-23,9658.9635312919
2020-06-24,9195.3709662587
2020-06-25,9211.9083658649
2020-06-26,9124.3883240175
2020-06-27,9111.497459694
2020-06-28,9113.4842782768
2020-06-29,9127.7850176516
2020-06-30,9170.1035556632
2020-07-01,9256.5823854727
2020-07-02,9075.709660874
2020-07-03,9104.0089224265
2020-07-04,9082.8965009102
2020-07-05,9032.5163565277
2020-07-06,9303.00200869
2020-07-07,9263.5412363243
2020-07-08,9399.2698410581
2020-07-09,9228.7427221375
2020-07-10,9238.6895503978
2020-07-11,9240.1111430522
2020-07-12,9218.0103868733
2020-07-13,9282.0114510091
2020-07-14,9241.2476426884
2020-07-15,9229.4086180839
2020-07-16,9126.0400482257
2020-07-17,9136.0604308224
2020-07-18,9172.4076628579
2020-07-19,9136.0264008411
2020-07-20,9176.0740930631
2020-07-21,9340.3848931577
2020-07-22,9340.1684153829
2020-07-23,9533.534204442
2020-07-24,9550.4717257663
2020-07-25,9597.8480865983
2020-07-26,9967.5801662773
2020-07-27,10319.6620389901
2020-07-28,11148.3689081671
2020-07-29,11163.8175610793
2020-07-30,11000.3126551108
2020-07-31,11311.0305263755
2020-08-01,11632.541744441
2020-08-02,11108.7607869209
2020-08-03,11350.6090714303
2020-08-04,11206.0672218682
2020-08-05,11646.9037229406
2020-08-06,11812.856773088
2020-08-07,11639.2803218
2020-08-08,11739.3972052765
2020-08-09,11564.1206614088
2020-08-10,11924.6738568722
2020-08-11,11500.8549546324
2020-08-12,11586.6232153733
2020-08-13,11499.6599181006
2020-08-14,11741.0705206211
2020-08-15,11868.6424389323
2020-08-16,11871.2716797626
2020-08-17,12413.092165259
2020-08-18,11962.5196303187
2020-08-19,11731.441164805
2020-08-20,11843.8822475894
2020-08-21,11749.9676307739
2020-08-22,11607.1274162447
2020-08-23,11667.3825543304
2020-08-24,11769.7802911367
2020-08-25,11423.3623642127
2020-08-26,11480.5553880499
2020-08-27,11330.4320060312
2020-08-28,11528.4119328412
2020-08-29,11494.9734465279
2020-08-30,11590.1347606658
2020-08-31,11739.1563685054
2020-09-01,12036.7385628172
2020-09-02,11331.3398026118
2020-09-03,10654.0751788274
2020-09-04,10428.2456156332
2020-09-05,10266.7027704454
2020-09-06,10182.2844423311
2020-09-07,10148.7132188604
2020-09-08,10077.1804191053
2020-09-09,10260.548511344
2020-09-10,10428.3185377491
2020-09-11,10303.0498677949
2020-09-12,10363.8133785314
2020-09-13,10286.4543813737
2020-09-14,10681.8408231169
2020-09-15,10791.2643266149
2020-09-16,10997.1462803934
2020-09-17,10844.6474082939
2020-09-18,10909.4934592953
2020-09-19,11096.1729175255
2020-09-20,10846.2487462904
2020-09-21,10424.7829629048
2020-09-22,10456.9561555948
2020-09-23,10459.0267473717
2020-09-24,10543.6214078905
2020-09-25,10653.6569230124
2020-09-26,10722.5754981669
2020-09-27,10735.6792463132
2020-09-28,10904.0708645081
2020-09-29,10727.0469628404
2020-09-30,10780.0300860437
2020-10-01,10741.5000132725
2020-10-02,10519.1494712496
2020-10-03,10549.9950582137
2020-10-04,10600.3813992548
2020-10-05,10726.9028343013
2020-10-06,10724.116608004
2020-10-07,10633.2147067952
2020-10-08,10914.0568265124
2020-10-09,11088.6149066882
2020-10-10,11341.4978158065
2020-10-11,11404.1624238704
2020-10-12,11522.0035137811
2020-10-13,11398.8532620814
2020-10-14,11338.4569030586
2020-10-15,11404.2808241436
2020-10-16,11333.7226591576
2020-10-17,11358.0800064208
2020-10-18,11430.3670342875
2020-10-19,11802.1843682888
2020-10-20,11919.6713921137
2020-10-21,12686.8569881331
2020-10-22,12919.987379971
2020-10-23,12934.8947698342
2020-10-24,13114.9096095373
2020-10-25,12927.6412856219
2020-10-26,13002.2089735813
2020-10-27,13604.6941911618
2020-10-28,13240.7376569988
2020-10-29,13426.3132926418
2020-10-30,13528.4397964183
2020-10-31,13856.3324105922
2020-11-01,13784.2284106974
2020-11-02,13541.858118203
2020-11-03,13710.0355272227
2020-11-04,13906.5622817607
2020-11-05,15111.6489504313
2020-11-06,15434.5151208127
2020-11-07,15379.6473366954
2020-11-08,15322.6222838516
2020-11-09,15043.0862568229
2020-11-10,15178.676227668
2020-11-11,15688.8578351535
2020-11-12,16143.9717214457
2020-11-13,16114.0286203846
2020-11-14,15952.75336266
2020-11-15,16022.3817674723
2020-11-16,16443.030788503
2020-11-17,17318.7941104253
2020-11-18,17896.3312670614
2020-11-19,18107.9960545983
2020-11-20,18685.0925896062
2020-11-21,18771.3017275557
2020-11-22,18290.9559754844
2020-11-23,18298.4709547121
2020-11-24,19367.2684313705
2020-11-25,19158.3414913562
2020-11-26,16898.5850115503
2020-11-27,16530.0818982862
2020-11-28,17512.6238375606
2020-11-29,18119.0294122108
2020-11-30,19328.2170787634
2020-12-01,19296.4198385855
2020-12-02,18933.0781573922
2020-12-03,19539.6291383399
2020-12-04,18964.3879495475
2020-12-05,19092.6890899151
2020-12-06,19136.765315553
2020-12-07,19268.3258166258
2020-12-08,18830.0549231975
2020-12-09,18376.2553848976
2020-12-10,18146.0584922395
2020-12-11,18123.0450771543
2020-12-12,18418.1906601072
2020-12-13,19223.6848884863
2020-12-14,19230.0764691971
2020-12-15,19437.9333201013
2020-12-16,20703.0232105565
2020-12-17,23345.4630700794
2020-12-18,22599.8834850599
2020-12-19,23561.5906793964
2020-12-20,23881.3366507989
2020-12-21,22981.3290679833
2020-12-22,23446.898619387
2020-12-23,23413.5699596207
2020-12-24,24222.2542379167
2020-12-25,24050.995106619
2020-12-26,25634.7729663127
2020-12-27,27398.721915892
2020-12-28,26964.9589164171
2020-12-29,26634.6084919113
2020-12-30,28176.8322935251
2020-12-31,28815.5488906984
2021-01-01,29232.1967879813
2021-01-02,31633.8628506302
2021-01-03,33620.6574589668
2021-01-04,31765.7548345121
2021-01-05,32105.6021491912
2021-01-06,34600.6318401883
2021-01-07,38948.593008201
2021-01-08,40720.060221693
2021-01-09,40687.7268169129
2021-01-10,39740.0621777507
2021-01-11,31738.0691597429
2021-01-12,33911.1770710654
2021-01-13,34740.3328374508
2021-01-14,39541.5915276054
2021-01-15,35752.3162288638
2021-01-16,37467.6116097745
2021-01-17,35780.1842271629
2021-01-18,36533.2192744172
2021-01-19,37346.2797844473
2021-01-20,34170.4205498095
2021-01-21,31361.2298410445
2021-01-22,32389.8728719871
2021-01-23,31929.4082674222
2021-01-24,31982.338237507
2021-01-25,34514.8159118459
2021-01-26,31756.354320322
2021-01-27,30421.8976590102
2021-01-28,31936.6758223145
2021-01-29,37032.9146641637
2021-01-30,34225.7976381706
2021-01-31,32910.3806683504
2021-02-01,33286.1027202815
2021-02-02,34631.8342070747
2021-02-03,36840.9951363377
2021-02-04,36629.1552783664
2021-02-05,37907.6199846215
2021-02-06,40827.6971580367
2021-02-07,37988.5955523236
2021-02-08,43658.6260782507
2021-02-09,46794.7528201203
2021-02-10,44239.6823534884
2021-02-11,47910.2054562012
2021-02-12,47014.3643203534
2021-02-13,47147.0873410021
2021-02-14,48456.2066183759
2021-02-15,47955.0814848394
2021-02-16,49035.1679630344
2021-02-17,51163.4057933652
2021-02-18,51572.3517344618
2021-02-19,53713.0303965056
2021-02-20,56344.6055803012
2021-02-21,57126.409681992
2021-02-22,53315.786954692
2021-02-23,48340.6927865868
2021-02-24,49704.3129790912
2021-02-25,50817.8415295259
2021-02-26,47620.1116312608
2021-02-27,46595.8949340881
2021-02-28,43396.955947786
2021-03-01,49108.7763052236
2021-03-02,48607.7438344937
2021-03-03,50808.6356934404
2021-03-04,49563.5891169073
2021-03-05,48050.3124239735
2021-03-06,47318.6257962666
2021-03-07,50561.7430495221
2021-03-08,51083.2815740333
2021-03-09,54042.0283691903
2021-03-10,56346.732027674
2021-03-11,54741.4536239514
